case_id,split,source_dataset,parent_group_id,input_sha256
wice:dev02597,calibration,WiCE-claim,0dade8065c60b1bba7018492062e90aa8eaa79d66fc23d29a643267f874fecd3,7b8ea0806f512f6a57f27c07c3bc0f91d04c0865b166a85c923d053b0a7da6a3
wice:dev01863,calibration,WiCE-claim,b2638d74e82f2bf35d436eae3df0c6223f4639f2cf3f80fda2380d5aba7f4302,6ddd28ad656209bfe5b4ea01c808155cb769f801378a9aad9ab1df9f4e57316b
wice:dev00877,calibration,WiCE-claim,734d29d5ee439eb01a57a5359a2812e0fac8a8fba313df890ca9114fa682d6a7,6e20970d4905fdfd2dbf03a34f3c4ad6325489c499cb80c928fc7e2067d5ac7a
wice:dev01098,calibration,WiCE-claim,3ad0797731c28f02a515c6766d72e20eb9a86e23c6194e9c6b0beaa8b6c631d4,ec09bb2f4fca596468e322aa3eb8e4bf8bf979bb6246ffe13fbf82a1b9e06b30
wice:dev02629,calibration,WiCE-claim,93c76aa1d694d806d908368b1080be3d3fe6efde18c690204bd53f3a2bc635c9,c5f1a10385dedba78cde97f0f6fc4fcc8d918024e0500370e1d65b3842cb97ee
wice:dev00590,calibration,WiCE-claim,61e27283b43f2e2b72120978489ddf5c3a7accc3e0c28577b2241ae035944983,c106f278e3c9df0eadab0f4827432876731f5410fbfaf0c560036328806a362d
wice:dev03549,calibration,WiCE-claim,4af2a20664fe671999fbdf3de932989f9c795fad4d11551a777a3f36ccd7e0da,7807de56096e7daefce067d7fdc4d84bf2871d85542da1260610fc08a2fcdd2a
wice:dev00003,calibration,WiCE-claim,b10c047e82685da2e40d5ece023db0b1d8ead5bc46c09e7ac662f2d453ec8414,1a9d601da0163906e31697b6a808952b36cd4c7dc08d03ea065e997175528da2
wice:dev01997,calibration,WiCE-claim,1040f45e35b5a6b221ec36a21999ff42ce8772ad7515bb3f91a7acbb3f7dca1b,8b05eeae66ace3b0c8f0bf87b1db622fad432e4ab93813dfa749ab34e42045a0
wice:dev04121,calibration,WiCE-claim,be55ef3f4c4e6c2d9c2afe2a33ac90ad0f50d4de7f9163999877e2a9ca5a54f8,4e10950b17a191a46c08aed440ebb218f1791aefa37e6a4791ffadbf419f4296
wice:dev00018,calibration,WiCE-claim,f70be33690389eb585778c0d572b045f7c081589316f5494a43a58d2be27c48a,f550022e368789b4b5089bb67fff068ca5c7e84c43dbff4f8ad251959dba3526
wice:dev02358,calibration,WiCE-claim,a4ac3bcd2c158e3ff15545e2971f0d90e610171b4147403e4f80f502e11aedd8,55b20f29d31df348773f76ddce066f790ab6236b459af68963e82a9c8d8a00df
wice:dev03481,calibration,WiCE-claim,7bdd17b6f7308264174ecd6ed91b367d24f98ce84875ad86aaf65c68f4f47830,4bad90f197f92477e840a8e42f70906c1c288df0ffd6920cddf0cba15f236ae2
wice:dev03969,calibration,WiCE-claim,0fdb9f2d19a723f6aa16e23cf9b35230feb8f3c5f671af85fa7e05bd67f81176,544016ca73764f4143ae74f747a4a78e800763e6d01e4521135e9eb3ad85eee3
wice:dev03851,calibration,WiCE-claim,ff4664a8015ea6a2c09379eaf0f04b9aa86d8dce82cb5a79388d4a5ee21170a3,853e19eba723e163e4d0d03aabe04be74066e8b5c575c3a1efd99e2b20a76b34
wice:dev02657,calibration,WiCE-claim,a5e0e630340dba40ba504fb1d0c47937a82825115efe499027132cb708f61927,68177eaba5acb6f299e7b0e09533f6e85947954464b8b0b2874a1a076071e48a
wice:dev03225,calibration,WiCE-claim,eb0fbb5187f7c9bc1f187db7f43fff3a638625052d9976ace2952c3723db88e9,eb2cac50f15aa7e575e75898e61926c1cd8ace46a5cde757a9f6b0fc4ae6ec75
wice:dev02198,calibration,WiCE-claim,992310d4ea64a1c9857bd2f2d3fcb1cf3ce9dcfd17273e6ea2d1b1c33ef89fc1,c152bcc006394a7e9d2a887332ed3e83470565c1ea8b1af76de48aa76579eb63
wice:dev02825,calibration,WiCE-claim,bda5b2e7fa75868d8028f16dcd45cb02fd0e7cab48e268d2527718d9f76b7168,fe229a274262de5bf7b27b997982b4c762f267df3d9361dfcce04f5534fe9673
wice:dev00520,calibration,WiCE-claim,1df8ebbcedab1d98ee3cd28695072e5f3b9ec2ebb6c336c180de713e367f6d7e,27bd315a882265f9da485ee632b3adeb3f6901f65a69e44ce244ade20af0c29e
wice:dev04156,calibration,WiCE-claim,d3bf09df87e34c4b060fd0a0dbdb9360f9518c2b9460bae5e2a649d0768d7ab9,66e328a924144d7be08fc4862972354dc0b72e12d85aa06a57b57020585646d5
wice:dev04220,calibration,WiCE-claim,7146cd5d7f3b71b89e3991d2c40f34103dc650f97c4daf6cf533a617935b4b99,f4094b7018cca0a9fd022743eb1bbb8518adb5e7abda20b20ef87fb50633a6f7
wice:dev02203,calibration,WiCE-claim,a8e4b3598329e36f9ef7834bb81cc6da0510de34bc549a9a4b3e9c2c88010645,200e57982bec61712c555884ce8bbf4a60b9abf5775900c4b81374ae87a87448
wice:dev04007,calibration,WiCE-claim,5d26011de86f2f9dc6dd4fc298961a75553ba80caa865cbd1df5cdb9c652fb9f,12e882e8d6bf6ec52ac23e539043bf35f55cd9cc72ff659708a88518cc463096
wice:dev03282,calibration,WiCE-claim,cc3f3dd7636546f67411a08e08782cfea0795056e384cc087f6a20c6654cd08c,ddc1348515612d7c2389b89810257429cad2d8c25e951188435462e37dc4e379
wice:dev01021,calibration,WiCE-claim,4207d21f233aabbe4a6a83108c8594047ce22cb6082905914145bf8afbb5ecbc,35e85890d93ce0a2975071a82c812af2bd36e44e8ea8d70fda6d0a7c4064fd31
wice:dev03033,calibration,WiCE-claim,4df35ef108666c3e340663893fe5f7a55df6dbd4f2f3462fa99cd82180c72b45,12db7fdb780da6168dce67339465dd41de3a82021344691714b41458c81ab3c3
wice:dev04478,calibration,WiCE-claim,2c028714b694a9b35065fcbad27579df3cc3d9084e25412ca175f9ff8c73cf3a,53ee6b514fa7f1b281d613515c524d110de93462731a2e78a4538f1a1e408cd7
wice:dev00572,calibration,WiCE-claim,e42ca04954ff255de60ec5be91856a3699287aaf0e2c045373d8302332551478,52547d4a3665892a579f85efc284553ea3b4465fb218f57740191f4658afb533
wice:dev04376,calibration,WiCE-claim,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,c2e63241cdcf366c8a43a2e142f6157b5354021d8867e38571b974f3f4105c92
wice:dev00888,calibration,WiCE-claim,3ca44a73a406d7c7f7666d1186da4348a7aaba5c0a022efd072df43f091c4e8e,b3e05383a34970deac41ccd6ddc0121cf05027f61161b8b8111a1d97606b275a
wice:dev02039,calibration,WiCE-claim,6a4d4ee0315b7c39b31d05319c3c6c037d266cb319d2b9e723810956c806471d,c0a548f2182ffd87802d18794c4ed6198ca0159a1f7b1719506c1ec455b6df84
wice:dev03634,calibration,WiCE-claim,52464c96c9d7a7295511a4e4e91e2e7ac8affb457f62013d3baffcc4571575af,11ae27297c726c78ecad192421d5e1a15ef572a4ef9c362ae1473e4e30c2755d
wice:dev03176,calibration,WiCE-claim,977d57c5641471a0bdeddac46e6cc5fdbba5ad00c3ffb6afc53fa234ee214805,3b214957790a28bd9d186c1344d3175b75ba57b159ecb68cacd315b7f35ebedb
wice:dev02595,calibration,WiCE-claim,6b5e4625385ba4919c6332433a6896d50e27e89b97f603886dc6d5747c55690a,75d6366c15babb2578baf6ac53927bbcbc704e30df806f5fb6e3d8508fd0b8a2
wice:dev03008,calibration,WiCE-claim,383f32f73440ab799360e4697163877694ddbb4cb283d58339c15285d1f4448f,7ce8493f8a05df0b1106862731ec39886aea3a6f2a343b439e1832f81e676718
wice:dev00764,calibration,WiCE-claim,0f25bb1120fce183f527eef994f5297e3de5e5667e53eb8ea09da04865a35c94,a9b8399219daa8506853e031bcaedaa99f1a23c21996a1a4443f25f462a075c3
wice:dev01660,calibration,WiCE-claim,7c776e07cce87fc511339561bf327b44e9475edeab6255e4b4b8fe36f8ad2843,e2edde3f518e04ce90e7019699a2f4e03036c5bfdf788bfc9a5811e2e1d2c53d
wice:dev00028,calibration,WiCE-claim,672df6f0928851e314e2376cd84ce82552f65935083c35e85c8a87d52e630a8a,608c3395ab9e031a877c2460d6ce35bd73a3bd96a2cda24e548243805e60e034
wice:dev03994,calibration,WiCE-claim,a39454d2cb11a7f3d5601de1fa17217cdd6861a2e60509c91e7879094cc97c78,9b8282cf0e1767c7e859cd78752286a38e1cf403ac8566aa24b7b31bba61657d
wice:dev00932,calibration,WiCE-claim,71289961c89b7215d6283181125c67a12d631cb5814edeb1945b5f99bfc57000,3e4905e6bbe4291fcd7ce1614cf45a63343658b5457b366c4d35d6862fc3a02b
wice:dev03864,calibration,WiCE-claim,d8a1146894112d1af29f962822d547a3072c79fa1588536624cd07a9e3540201,57e37d4c947670745cf651c0596622604e2fa1147979402781aa1e6b34440729
wice:dev00588,calibration,WiCE-claim,d98d070c3968a75ea9ebac18b085885b9763546401e6438d8e6d69267ec7a852,f64e2cd313a29f7eb8f731bbc0db3001f9d41e23734cdbe110e4a0c3cab576a9
wice:dev02300,calibration,WiCE-claim,4a8dca9cfbd989e0d1baab907763a596a97150ece6df0d7304826ae0680aac62,a111936852e88f2c7215b940acf54929436e5f608040ba9a1888f8240449b643
wice:dev01340,calibration,WiCE-claim,8dc0540dd5387699d686467894f27dae034f04990a53168502cf91bc1a3dd352,d312a64712903177f9a6e6bf4a491036d63bea69fa7341bbbbbb6118bb352cad
wice:dev04446,calibration,WiCE-claim,995c578b966c1c5c14a387a56b12fba06e6ed01daf28fce7e235311221e362cb,6d8f1102b8d861f43b5bd953d748e197c68e0ed6fedb01fdd49d99aa7319c896
wice:dev03983,calibration,WiCE-claim,100414b7d2200adf5f5a66770b82ae2bd5c7bdbc8c6f86dfffe60d54e36f1ca8,2aaa6fa1250ed7f714d1d0210552e79b5f7cc05231246cd07c1b4f14a17afb07
wice:dev01971,calibration,WiCE-claim,0bab350143a0b3ff0cec4b5c2c7ec3c9a666086736b536d68c8d6517aa4474a7,9c9347f54a90fd35cb7ba42d5fe4e45719cfa80a0448aec2a51c8309535458db
wice:dev01222,calibration,WiCE-claim,ec6890c415795af0815fdc40d14ea53fc7da1d1b2906e214ac68e97f8185e4a5,dda7d13e1bf77e55e5a54c49a8365326be0f5ae7cc05b0e250d1254942e18e1d
wice:dev00704,calibration,WiCE-claim,729566380652d9be5c3cccc8c19cfca191d57f5cce5ccb09332d3c8982976f2e,d001b9bd8b169088aa52b298aaad5c376acb17a03a75fdf492286f80fcb7e6e2
wice:dev00288,calibration,WiCE-claim,eba6a33f3c8f065fdc9c37550754c8c92f252cb4f799e15376643b68814cda94,6c1d7a8fc959b7c0d12842575dec7a835367bd0d44d86879b3615dbccdd05aa1
wice:dev01929,calibration,WiCE-claim,97607f74eb4d1f7a250fff80f5c054b8d4a038230d2dc910b95d3fd8144445a2,1b3cdd55926da4e6d7c92d1f4719e458e267d36e0bc9a7af4ed37d2621e10775
wice:dev03748,calibration,WiCE-claim,1a656b5f2b9979accd38f60ef2fb741bb30a5f9950b180f79e572130c0301db9,e004642bcdc801516ee6e4ed29a67e0c6a4c27fc796373260df62ace0036a128
wice:dev00405,calibration,WiCE-claim,8dc0540dd5387699d686467894f27dae034f04990a53168502cf91bc1a3dd352,e9f63c013efe66dd9ab11226042ae98fe6694307d188c42455a6088ee79b2e6a
wice:dev00940,calibration,WiCE-claim,4150177b54900ee886f6f1ce42adeb5c116875e07ec181df3d989e0475f01aee,e7a6c0957b03c8bf6d065e2804280d31060df0b5b36af13f450a25244f7d8b4f
wice:dev03632,calibration,WiCE-claim,c1531402d9987c1287d6c8da796645a4694b31e4f474653b4086b453a08b660c,b5cb9f4dfc2c88f35f8f8c44ee38732ac817c11ff832e1a80d9f0de02147ab85
wice:dev03292,calibration,WiCE-claim,782eb8c4a366992bcbe01b6adab6c0f5f601ab7f92fc1515dcb9aa0eb7aca64b,c7986020769cbf61cb71cd5cfe412de175fc2ca656c64dde0cfcd16c84dd827b
wice:dev02821,calibration,WiCE-claim,3cdefc1e2baaaf1a48ceec4c277b406c1fc45c920ac341493c13589ead419e0c,e4ab2350d574a72074b773827b1ecd49be4058357ba09de4f275c1e18a177fa8
wice:dev00388,calibration,WiCE-claim,f6864dc1ab02116b310d814bf54ccc1d6d2f7a23536279ba46ff4c17c938bd4c,5f05e250f628ce13b7d3ecf6158c00d76465746fea7ddc436cc6438c2896f87e
wice:dev04516,calibration,WiCE-claim,99b6fa43ea905b2c0f268fb5f636f7814c39168ebcb06d6923f5b695fb523062,352be3a7a914c804831888d894bfef548006884ae94c1b6c6ecb0afb762a11df
wice:dev02457,calibration,WiCE-claim,5b6c2adcf61057ff59f4cb0a23d89c9ca7e451c35222749d7ba24ec8ce4c354c,248d1b4891f96463e93da82ca1dba277d0da04fd29d344bb7ddaa5095b587f3f
wice:dev01861,calibration,WiCE-claim,3d40c0b742fd103a96a93f1ca5689c013fe79c4d021b7dabd690613d77a4b117,fd4961dd37c88be4ec519ab2a25d9cf210c08be41d3c08aedc4bab733a91ba39
wice:dev02788,calibration,WiCE-claim,fa3e8437f9e8d846ce3eacc4706a9d699ceaa7b49b6a0732cf6b0d00df963f19,588f01804c3d49683b460894bc1be82de1ed410b3fecbac55d99f40c65975dbd
wice:dev04100,calibration,WiCE-claim,fceb2c587e6cf7db27686affb476935a09f1079ae33476cdd563de510c167796,45a94aa7020bb23c873c58c0fdf0a533d51d5a5b24a83b04e089fc55e3a77a6c
wice:dev00280,calibration,WiCE-claim,7f7e2d708a8caed727dddd91698c3a915010a9278af770c5f08c2a961a3b3f78,c76336108f3e45649f6092ba9b73ed594338e74a46df03f73c59de1f48bb257e
wice:dev00328,calibration,WiCE-claim,fd7de05af445b925a7dff784373921696402f78b15ed46a5c59463f71bfa6b68,9a1c8e29dfcaa78abd2876a02a1b6e5900737ed224d1856ea4f53321af976471
wice:dev03640,calibration,WiCE-claim,1d05c9cc358395284121f5458c6aa34853c78dc7097a6f840793dae08dcbe0f7,91c01446b43922d4d412021795c282bb458f8577dd24f250f00a3c2dd676f22b
wice:dev00025,calibration,WiCE-claim,fbe0f044925bf4ae82062f23eab7adee3396d64d006efab69764df2abd075310,50a76476f388de9ff1da034dd2f94ecdc70cc042c752193fd69a6ac3200f912b
wice:dev03198,calibration,WiCE-claim,b41b60724fea38831ed170b64f21f6bf0dcde00a3650c54cdf2bd5d17f5f22ba,9116a837000c7c9b06ca5ea35b7edd999400f7ee5c69872fff2ca52d565de628
wice:dev01152,calibration,WiCE-claim,ffd13a63e95936fee8e0def3b8c2949e8bae169b5449a02c4b8bba089dee4dc0,04b0bb019e851f1b9bce744e2a94f3be716bd3b89e70240836a00186d5542519
wice:dev04063,calibration,WiCE-claim,7df14b6795e4fd20163b4531a27c350d5e9327b3e45439000b20bde289144454,edd9cbf83cbfd1aa2b3be0792231d58a48a2955e523ad2f6c7b96b0eac80ca46
wice:dev01564,calibration,WiCE-claim,ee2e1307ab1b7fe6a381bf9c7fdff2710b960aef65a00e27d6b47ae37fd173ba,23322680350e4181e5962566fb763f0cd1d271e634ea77628c2c57ec0c118913
wice:dev02758,calibration,WiCE-claim,3331b749652c6c6234a489bef7b3e8bd81905876fcaa79297c4a952e0636e26d,56a3c823c97d28ab7dda3222d5f724b50dff8e24759345bdb0a25ee30d90f3e3
wice:dev00030,calibration,WiCE-claim,f5cfbda8603da6795881159eb8caf575564acd79978cd1dd841743d8e4541cb4,096261adff55ca6d3df0bb694c2d51252e79ebcec979423024e1db611a044425
wice:dev04326,calibration,WiCE-claim,0855b301a12e8827a6f2544d07089103dd7ff43f6c59d346b20913da23a9c35a,17925154efb5537fdb6863bbfb34c8bfbb380f702f6fa59ca2c8e9f5cc438dd2
wice:dev01425,calibration,WiCE-claim,477e4c61fbff78a405b8276ba975d21699ace43844d32b6deb79d36d2af1a48c,00ccc8a9128244d446bef02fd4d29e9884e30521c9d2e088b8b00b6ab5f4a8c3
wice:dev01435,calibration,WiCE-claim,282259ee5467f0c45b68575e10f9e1f45e243e637ddb4d83757fa1a01deda46a,e74b4528d4d693d0d8c9577efcdddb2f9b8475208005e298f140fbb5a28484f4
wice:dev02875,calibration,WiCE-claim,6826786e29ba6a295e480bb481b04b996031819e2cd65287bd3768bb3ab8754a,a3adccf207e00a3b4de810352b10a01635bc6af935d34c91baae846e74c9a434
wice:dev02746,calibration,WiCE-claim,8a90c0f7a90ee61d047c9fecadc702bba4c402654855e8426285ec605c4a2f7f,f8fcb3a3b2c9c392a07518ccd9d35e73cbcbd2b96628c52b39929bbb26594657
wice:dev01234,calibration,WiCE-claim,cef661901e9b137792b80c386c10c46657f3da73a12cb499bbfee8fb931f22cf,2377bfd2adc35d139092e675af418c12e25bdcac6c7792b737aa47d6c94d0038
wice:dev01434,calibration,WiCE-claim,fdbcbf4259e5f6526ce490901c4f1343ae56f772a8ab963dbd0a30f1556c330f,42fece6fb418cba470b7612cdcd4969c7574a5490856e5690714bc53cf72b5e3
wice:dev01549,calibration,WiCE-claim,255c3a03c3c1fb223748f257c5151a7a5640bc4e1a3f67e5b8d384af888d75a1,5ec531857b0724e30d4ff87055edff72cefa180b3c6939127da31481404b48bd
wice:dev02208,calibration,WiCE-claim,fffb486f82f7719f7621fb09bc0ad0ee648f0f23086a3a361117fb5c28d7e21b,366ae91f08605ca01a51d0bdf2caff26652de9de9e9d2571bf168555fa882a98
wice:dev00617,calibration,WiCE-claim,d2b40f95e3208bfb4116b07f8255c3407811bc092aa1da73fb5cdc07a4ce290e,c9962e2a2f631cf28f638f8d4ab48bc23784d7a67bc923cd6cb7d3fdea0d979a
wice:dev01220,calibration,WiCE-claim,0bab350143a0b3ff0cec4b5c2c7ec3c9a666086736b536d68c8d6517aa4474a7,0729538ba2db9ec8b4128d33fa3f521030ab2285be42b149ba9b218663e253f5
wice:dev04175,calibration,WiCE-claim,b4ee64d6be0554e9fe19883ce8c4b8c6d47686983a3f6a7586d698b043d557e1,bb9846199bd691a100f4953787a7d8415f0fe8735f501b58e16deb80ea5bc528
wice:dev04385,calibration,WiCE-claim,92a44701bac154f40fffdb5c17c48bf09915ef407812a4129b83a578639856ac,a0900da580045cafbbdc851e6c8b973e7c445dc85408a579e6ea093faacb3581
wice:dev02908,calibration,WiCE-claim,9ffa865f2bc6e850157bb454ef3e00fa789e3f8cc631552941a99ba3fcddde51,9f7d5c4fbac4c6c849c3fd67d75032f27351c20ef374169db30a9a7cabe559dc
wice:dev02849,calibration,WiCE-claim,2f88ae2a5dc6f807e58ddd82acb9825b9dee0af87ad1a393700d51672519b4a4,8bdf5323faabc382975a7e71b03deb6c2d1b41c8c5ddce8a7780c9a06738896b
wice:dev04359,calibration,WiCE-claim,eb0fbb5187f7c9bc1f187db7f43fff3a638625052d9976ace2952c3723db88e9,c7115409d2552b345bec53e05991682a9dba97c87d753543c9ea308e7b82a7b9
wice:dev03957,calibration,WiCE-claim,415941e54f526b0159ccb966dbf5e7ba853746d8a61c354dd089f38635b8e790,8c3a391cb77a113979fd0f637d4a2218f59293cd07001221fe3a1c2577f9c53f
wice:dev00956,calibration,WiCE-claim,08bb33fcd58575d81bbd2e437535136f73510ea7b9ecbe28be906edc52b7c96c,a97d2c68b565641838eb589ce00d5b65366561c2cc6467d7e086edf127bb4712
wice:dev03904,calibration,WiCE-claim,7bf74b9b0d2bc4874445722b4867877405c25e54d86a766dfc64382ff2712de6,91e5f639025f3a133fae732b1b62ca943736aea089bda11f320bcddeff007ff5
wice:dev00327,calibration,WiCE-claim,1a656b5f2b9979accd38f60ef2fb741bb30a5f9950b180f79e572130c0301db9,822a1bc5bbf5456feb2a2668d9a37493cfcbb353f89cf22b8c95778c8dba6bf6
wice:dev03525,calibration,WiCE-claim,b228bd488635fd01c0bc1a676d96ded42c95fab6e3f1bf91e34aeb6cd761a9e9,53e2c8f8c34010334aba72e145009df4f140596b215fc8c4e57af5bb2aa4c2f8
wice:dev02139,calibration,WiCE-claim,a1e101662b4c9890172da8ccb1a457432472f7a622b65c5b77f9cf37cc0bb4cf,b9069f3b04a8f2715952005486203dbda4cc0082fad96fff0e2e9e0a8bf36cda
wice:dev03269,calibration,WiCE-claim,89184df3b28eaf0b534d7562ae37dd817f4eea4b56f0f565f83bef4a56164522,c6725485ccea816c0d983bcccdfb83c8d0e1c8192ffcaf0b40212efaf3f36fc7
wice:dev03613,calibration,WiCE-claim,78ce1f78d692c028d9d35a1ee6c4926d22eeaef211f2c63d4e5d6cddffa0dc3b,548c65adbc57e8ccaf8df23676f341bf22ee58480d9683949ef77644b80a6405
wice:dev01209,calibration,WiCE-claim,3f195a79bd7a263da25fa1f9ea26c114d0dabb47c98972b5f5f174b23369b6de,766cedadce4f42665461531d985f63136c27d84839d108353eca638c455ab6c3
wice:dev04076,calibration,WiCE-claim,00d906fd4f3023ce524471db8b7b1098b89181c27eabc64a59d531636b9586be,2150a2e56d189628d04ec6741fc279e43736e2e22f392257344e5633f947f8da
wice:dev01455,calibration,WiCE-claim,639c71d92a371aade25b464047d974f43fd27ec79fecb6f58b7bc5a5b8d739c3,5bf25c274d28dc64f01bae5fae347f71efb5e88bdf27e641d6e6d1652f5f4ba0
wice:dev01694,calibration,WiCE-claim,6f6ea13bdfaecaa2af895adee56e85b58dcd5a9ff1f723a70ebfb71f27490027,3a499c4ef0b9d446ba12ec88fd2b033e0b52bcf3f33e17b6f2f6bd72e92c6b49
wice:dev03806,calibration,WiCE-claim,1ca3e1108646d23c03ed3e35bd7a840d4e3692439dd0fd2e583aa3d565848fa9,8584ea7d2e7f384fd8c6dcb7cf9bb7040b44df13298d77d5b3fe39c575d66a36
wice:dev01774,calibration,WiCE-claim,b2638d74e82f2bf35d436eae3df0c6223f4639f2cf3f80fda2380d5aba7f4302,0004a06164c75fe8f0d5be6126c885376c905f12611c672611c32cac2782b556
wice:dev03536,calibration,WiCE-claim,9ce5e6f6f7286632e75d13ad51d6a1addebc89cbfdf9ba5084f2d4d03a190e17,34c7bf9ccbe33318f161378f0b17886524301f908bbd094089ee6b40162c5410
wice:dev04119,calibration,WiCE-claim,fef82c194f04de8882ea99c19fdd0b7e40906ea7ca9e1961c862f320e7979bf8,c906d2d3bbac7787a9333a53d0dd281495d6b074e7d4e65af55103d07cdca4f1
wice:dev04211,calibration,WiCE-claim,2db2c27ad99b0f5161f33ddc95939ec40a5dd7b38c0b809d4b3b7bbb4da6d332,1b055d741cd91097ada1d088893089787839c27932db9ada89ee2ebef345b743
wice:dev02057,calibration,WiCE-claim,d61a668691c7849b2968e7c337be316e05f7dc79be4329986a8aa05dd0806034,98c5319971874a0b5362b49421a98dc6e0de13244884108e02866c663f3134fb
wice:dev02273,calibration,WiCE-claim,c2ce09cb217d8d65cc7085546021ff3468401b68b634e963323f2bdfe030bc8e,bfe60cf6103cd7cc5ce74f830777b6fa467de21ee9a0fe2a87b3fab04b13c649
wice:dev03920,calibration,WiCE-claim,19c7e0ff3ef65a519d1737825ca4557dc81dac547b3d212aaa33e00a1f90f317,9467fc39104aee8ac44c98c497e7a81b43b1c00e48d74c2743dd67dde2fd0e1d
wice:dev03142,calibration,WiCE-claim,6c4d34401ffcb8b1f37ddab267d05c77d93a645e2bb61353b3da376e4ad6e3ac,b1e2a6385a951cbd25c59cc8fdeb9517fa16735ef5989d442e06c39736fb8380
wice:dev03296,calibration,WiCE-claim,e3a0277b170acb670542da5e828de889aca6607fcd743f6b5901a3a201d13dcb,960d0635bc07b85a59ece54368c3603f013c527c6a9d1f0e05d1f9805915dc14
wice:dev04032,calibration,WiCE-claim,25e66978304c8a960bc342f0669ec5efa05bad9ef0e71f701737596daabc0943,a6218c6c709a3c82bd15ca2e76fa7abb84f9999a2755745aac837b7bcda27a88
wice:dev03528,calibration,WiCE-claim,13ff361cbed387a443878353600efb59688b3ba7b9bb4a8cbaa026bd58ff298a,094e0e81f3f88ac87036ec4a4d1ad9f8c4cfed22b4d43bf8d297345711c8644e
wice:dev03609,calibration,WiCE-claim,b9d17357f53a582b358de168dee36a418a6729ceb8aa88c748ba0904e9b1b0ed,4fb3745812ccca8dedc31b7516034a8d6b62b72f9b5362bd1387d37a689a9659
wice:dev03965,calibration,WiCE-claim,992310d4ea64a1c9857bd2f2d3fcb1cf3ce9dcfd17273e6ea2d1b1c33ef89fc1,97d621ddb6faf24483e8c1d2e6fcb8b03c97f872af704d379501ffd6bae7ecbd
wice:dev02319,calibration,WiCE-claim,0bab350143a0b3ff0cec4b5c2c7ec3c9a666086736b536d68c8d6517aa4474a7,e16625b2cf373c8da79e500828085238f74fbd00628fa69440b11955cb26f70a
wice:dev03024,calibration,WiCE-claim,bdcf654c3b69cc181e95319c32dae5ca22d0c19b7bf69afea556f477a8c68d63,786e2ceff67360e47a9df440ea3313df794568c2af773688f439971991e70deb
wice:dev00633,calibration,WiCE-claim,4cedc6ac28fe934ee9409a4e251e313e91092fec89c5c883c15f01f7ec6197f7,c33044337893c9ced859c0be29b79b525bb1e05fb6f40328ec34a6d395ae98e5
wice:dev00108,calibration,WiCE-claim,8ab591f045b4d18b9d7d627da42b739745177e23b1ef0843f17c18931f9cf979,ec809f3c27c354e666a45496639505d5830b147cc9b5f798991e56f4dceee56a
wice:dev00964,calibration,WiCE-claim,7280886e3a34984701aac5e84462dffb5e10fe11cbd73182fe1732b3afbc3d2c,0b24719409f3a777803d3cd60944aa01f39b7cc337354d585905a4429c26a622
wice:dev02994,calibration,WiCE-claim,e1712f7984d6191220d2d9a02ff7fd2a39954ec91b60395844b5f0ce0cc43242,6391d985ae9b09aac99a34fd5fbbd211e5f16b1b27fa8f124be4388ecdd51e52
wice:dev01351,calibration,WiCE-claim,33007cfbbb9e13b90f9a56bd843c64072b0989de54f271d90e4921955c2161e7,b7f948199f7ec12db9b66082f6547e2b798900ef13076abfdb34e6a0ad9b37fc
wice:dev00330,calibration,WiCE-claim,941ae9945af82305c4d68323f1dabac3ae412b3fdd0d3e1e471c0583f65e6a8f,36846ef9501173b25d1c4ce2aae78b7b34449801c84554ebc3fa139e963ce2bf
wice:dev01231,calibration,WiCE-claim,43abdbf68f4802c330627b211e0d9030c633abb0770ce048d7954f4607ab02e0,df4328281109a825c33673289c35e428c5fd9540ae5559a35a1dd8c774795651
wice:dev01927,calibration,WiCE-claim,596f23bae3e32f5550354c74cf2b5d730b4a4ab3c7db9ff59f3b03c0a774481b,931abab6158fba17a9580acf6603d260e3cb459ea2d0d221a07585de47da9740
wice:dev03946,calibration,WiCE-claim,15c151f41e34da05f4dbced3cc0cb04028d5602f04017dedf3f5cd2c7aae81be,457927e004f77c21a39bc066340afab6df04faed7c97831f05a85b1aeda3c667
wice:dev03890,calibration,WiCE-claim,0bd121d0813db6d0a4756fafb52e8216474d95ce10337dfb0872f9d332bb5766,f242f00dc79402aa4f267caa7eccf07ae933a64dcfea6b1e72199cf88b8728ae
wice:dev01746,calibration,WiCE-claim,2b8c225d4ebcacaee24efb109fc3d176e80392ecddd454e22cd01c511605e257,39f99ef93ab42b4d9fa41d20f70f552197d91432bc72a7402c998b6016243657
wice:dev04146,calibration,WiCE-claim,a1d133ab8ac3739e9ff74b5ba3c9d4da4be0931fdf27c3bc1f65745f4958a0a3,555be374cf9f01c136618bcb85e549e599391ad2736f6fad8b17057350f52e25
wice:dev02466,calibration,WiCE-claim,52bf71533e45cde84b11b39060119f2cd6e3c44bcc0f10936415bf9ac2c0af93,c6b30efb436917a2c13272d2929bd316ab6e27f1943c1c1c01768093468923bb
wice:dev01323,calibration,WiCE-claim,4f40a1487c61899f4a3088e94477356960785ec3269cbabaa4f065315d750744,4638bf8332f5683f8e506a59eb84bd0ff024be93d7931c827b6b834c2e49cb7e
